,0,1
20743,guard passing fabio,15433
20744,guard passing effective,15432
20745,guard passing drills,15431
20746,guard passing drill,15430
20747,guard passing defense,15429
20748,guard passing counter,15428
20749,guard passing concepts,15427
20750,guard passing braulio,15426
20751,guard passing bjj,15425
20752,guard passing battles,15424
20753,guard passing,15423
20754,guard passes professor,15422
20755,guard passes prof,15421
20756,guard passes go,15420
20757,guard passes,15419
20758,guard passers knee,15418
20759,guard passers,15417
20760,guard passer bjj,15416
20761,guard passer,15415
20762,guard passed xande,15414
20763,guard passed,15413
20764,guard pass zorro,15412
20765,guard pass zipper,15411
20766,guard pass xande,15410
20767,guard pass vs,15409
20768,guard pass variations,15408
20769,guard pass using,15407
20770,guard pass underhook,15406
20771,guard pass two,15405
20772,guard pass truck,15404
20773,guard pass tom,15403
20774,guard pass taking,15402
20775,guard pass tackle,15401
20776,guard pass submissions,15400
20777,guard pass straight,15399
20778,guard pass step,15398
20779,guard pass stacking,15397
20780,guard pass smooth,15396
20781,guard pass smashes,15395
20782,guard pass slam,15394
20783,guard pass series,15393
20784,guard pass samurai,15392
20785,guard pass rodrigo,15391
20786,guard pass rockstar,15390
20787,guard pass roberto,15389
20788,guard pass reverse,15388
20789,guard pass replace,15387
20790,guard pass professor,15386
20791,guard pass prof,15385
20792,guard pass pony,15384
20793,guard pass playing,15383
20794,guard pass philippe,15382
20795,guard pass part,15381
20796,guard pass paper,15380
20797,guard pass options,15379
20798,guard pass option,15378
20799,guard pass one,15377
20800,guard pass nick,15376
20801,guard pass mounted,15375
20802,guard pass mount,15374
20803,guard pass motorcycle,15373
20804,guard pass misael,15372
20805,guard pass master,15371
20806,guard pass mario,15370
20807,guard pass luis,15369
20808,guard pass leglock,15368
20809,guard pass leg,15367
20810,guard pass lapel,15366
20811,guard pass knee,15365
20812,guard pass kick,15364
20813,guard pass justin,15363
20814,guard pass judo,15362
20815,guard pass jon,15361
20816,guard pass jiu,15360
20817,guard pass inside,15359
20818,guard pass hip,15358
20819,guard pass headquarters,15357
20820,guard pass half,15356
20821,guard pass guitar,15355
20822,guard pass got,15354
20823,guard pass gi,15353
20824,guard pass gabriel,15352
20825,guard pass frogger,15351
20826,guard pass foot,15350
20827,guard pass farside,15349
20828,guard pass examples,15348
20829,guard pass egg,15347
20830,guard pass efficient,15346
20831,guard pass duck,15345
20832,guard pass drill,15344
20833,guard pass dragon,15343
20834,guard pass double,15342
20835,guard pass defense,15341
20836,guard pass counter,15340
20837,guard pass choke,15339
20838,guard pass catcher,15338
20839,guard pass carl,15337
20840,guard pass brazil,15336
20841,guard pass bjj,15335
20842,guard pass bicep,15334
20843,guard pass back,15333
20844,guard pass attack,15332
20845,guard pass armbar,15331
20846,guard pass ankle,15330
20847,guard pass andre,15329
20848,guard pass ailson,15328
20849,guard pass actually,15327
20850,guard pass 2nd,15326
20851,guard pass,15325
20852,guard part rnc,15324
20853,guard part raspagem,15323
20854,guard part,15322
20855,guard overhook triangle,15321
20856,guard overhook omoplata,15320
20857,guard overhook lotta,15319
20858,guard overhook cross,15318
20859,guard overhook collar,15317
20860,guard overhook choke,15316
20861,guard overhook baseball,15315
20862,guard overhook,15314
20863,guard orlando rymer,15313
20864,guard orlando,15312
20865,guard options prof,15311
20866,guard options,15310
20867,guard option actually,15309
20868,guard option,15308
20869,guard opponent strong,15307
20870,guard opponent stripping,15306
20871,guard opponent crossface,15305
20872,guard opponent,15304
20873,guard opening pass,15303
20874,guard opening dos,15302
20875,guard opening closed,15301
20876,guard opening,15300
20877,guard open guard,15299
20878,guard open,15298
20879,guard omoplata truck,15297
20880,guard omoplata omoplata,15296
20881,guard omoplata kris,15295
20882,guard omoplata escape,15294
20883,guard omoplata defence,15293
20884,guard omoplata,15292
20885,guard oliver taza,15291
20886,guard oliver,15290
20887,guard old school,15289
20888,guard old,15288
20889,guard north south,15287
20890,guard north,15286
20891,guard nicholas meregali,15285
20892,guard nicholas,15284
20893,guard neil melanson,15283
20894,guard neil,15282
20895,guard near side,15281
20896,guard near,15280
20897,guard márcio macarrão,15279
20898,guard márcio,15278
20899,guard must see,15277
20900,guard must know,15276
20901,guard must,15275
20902,guard much harder,15274
20903,guard much,15273
20904,guard mov,15272
20905,guard mounted guillotine,15271
20906,guard mounted,15270
20907,guard mount new,15269
20908,guard mount,15268
20909,guard monoplatas,15267
20910,guard modifications strong,15266
20911,guard modifications bjj,15265
20912,guard modifications,15264
20913,guard mike cusi,15263
20914,guard mike carbullido,15262
20915,guard mike,15261
20916,guard maximum efficiency,15260
20917,guard maximum,15259
20918,guard matheus gonzaga,15258
20919,guard matheus gabriel,15257
20920,guard matheus,15256
20921,guard master júlio,15255
20922,guard master,15254
20923,guard masahiro iwasaki,15253
20924,guard masahiro,15252
20925,guard mark plavcan,15251
20926,guard mark,15250
20927,guard marcos tinoco,15249
20928,guard marcos,15248
20929,guard many guards,15247
20930,guard many,15246
20931,guard luigi mondelli,15245
20932,guard luigi,15244
20933,guard lucas valle,15243
20934,guard lucas leite,15242
20935,guard lucas,15241
20936,guard loop choke,15240
20937,guard loop,15239
20938,guard lockdown counter,15238
20939,guard lockdown,15237
20940,guard like leandro,15236
20941,guard like,15235
20942,guard leverage,15234
20943,guard lesson,15233
20944,guard less 10,15232
20945,guard less,15231
20946,guard leonardo machado,15230
20947,guard leonardo,15229
20948,guard leglock proof,15228
20949,guard leglock,15227
20950,guard leg weave,15226
20951,guard leg positions,15225
20952,guard leg position,15224
20953,guard leg knot,15223
20954,guard leg drag,15222
20955,guard leg,15221
20956,guard learned marcelo,15220
20957,guard learned,15219
20958,guard lasso lapel,15218
20959,guard lasso guard,15217
20960,guard lasso control,15216
20961,guard lasso,15215
20962,guard larger opponent,15214
20963,guard larger,15213
20964,guard lapels bjj,15212
20965,guard lapels,15211
20966,guard lapel variations,15210
20967,guard lapel feed,15209
20968,guard lapel control,15208
20969,guard lapel,15207
20970,guard laco,15206
20971,guard lachlan giles,15205
20972,guard lachlan,15204
20973,guard kyle briere,15203
20974,guard kyle,15202
20975,guard kris kim,15201
20976,guard kris,15200
20977,guard knees free,15199
20978,guard knees,15198
20979,guard kneebar eduardo,15197
20980,guard kneebar,15196
20981,guard knee surgery,15195
20982,guard knee slide,15194
20983,guard knee shield,15193
20984,guard knee,15192
20985,guard kimura,15191
20986,guard killer crucifix,15190
20987,guard killer,15189
20988,guard keebar,15188
20989,guard karel silver,15187
20990,guard karel,15186
20991,guard junior mesquita,15185
20992,guard junior,15184
20993,guard jump single,15183
20994,guard jump double,15182
20995,guard jump bodylock,15181
20996,guard jump bjj,15180
20997,guard jump,15179
20998,guard josh roth,15178
20999,guard josh,15177
21000,guard joseph cashin,15176
21001,guard joseph,15175
21002,guard jonnatas gracie,15174
21003,guard jonnatas,15173
21004,guard jonathan satava,15172
21005,guard jonathan,15171
21006,guard jon thomas,15170
21007,guard jon,15169
21008,guard john piper,15168
21009,guard john danaher,15167
21010,guard john,15166
21011,guard jiujitsu fun,15165
21012,guard jiujitsu,15164
21013,guard jiu jitsu,15163
21014,guard jiu,15162
21015,guard jay wadsworth,15161
21016,guard jay,15160
21017,guard jared weiner,15159
21018,guard jared,15158
21019,guard james clingerman,15157
21020,guard james,15156
21021,guard jake mackenzie,15155
21022,guard jake,15154
21023,guard jacke mackenzie,15153
21024,guard jacke,15152
21025,guard isaque bahiense,15151
21026,guard isaque,15150
21027,guard iphone android,15149
21028,guard iphone,15148
21029,guard inside sankaku,15147
21030,guard inside,15146
21031,guard important principles,15145
21032,guard important,15144
21033,guard ibjjf,15143
21034,guard hudson taylor,15142
21035,guard hudson,15141
21036,guard hook sweep,15140
21037,guard hook,15139
21038,guard hip motion,15138
21039,guard hip,15137
21040,guard highlight,15136
21041,guard high side,15135
21042,guard high,15134
21043,guard heel hook,15133
21044,guard heel,15132
21045,guard heavier opponents,15131
21046,guard heavier,15130
21047,guard harder pass,15129
21048,guard harder,15128
21049,guard hands pass,15127
21050,guard hands,15126
21051,guard half guard,15125
21052,guard half,15124
21053,guard hack,15123
21054,guard gustavo batista,15122
21055,guard gustavo,15121
21056,guard guillotine defense,15120
21057,guard guillotine,15119
21058,guard guard using,15118
21059,guard guard sweeps,15117
21060,guard guard sweep,15116
21061,guard guard pass,15115
21062,guard guard knee,15114
21063,guard guard jonathan,15113
21064,guard guard,15112
21065,guard grundhauser,15111
21066,guard grip break,15110
21067,guard grip,15109
21068,guard grappling knees,15108
21069,guard grappling,15107
21070,guard gordon ryan,15106
21071,guard gordon,15105
21072,guard going straight,15104
21073,guard going,15103
21074,guard giggler sweep,15102
21075,guard giggler,15101
21076,guard giancarlo bodoni,15100
21077,guard giancarlo,15099
21078,guard gi world,15098
21079,guard gi paul,15097
21080,guard gi lachlan,15096
21081,guard gi gi,15095
21082,guard gi,15094
21083,guard getting smashed,15093
21084,guard getting passed,15092
21085,guard getting,15091
21086,guard get kimura,15090
21087,guard get,15089
21088,guard gameplan mobile,15088
21089,guard gameplan,15087
21090,guard game john,15086
21091,guard game jiu,15085
21092,guard game 30,15084
21093,guard game,15083
21094,guard gabriel gonzaga,15082
21095,guard gabriel,15081
21096,guard fundamental part,15080
21097,guard fundamental,15079
21098,guard fully explained,15078
21099,guard fully,15077
21100,guard full guard,15076
21101,guard full,15075
21102,guard frame prevent,15074
21103,guard frame,15073
21104,guard four passes,15072
21105,guard four,15071
21106,guard footwork leg,15070
21107,guard footwork,15069
21108,guard footlock bjj,15068
21109,guard footlock,15067
21110,guard foot hips,15066
21111,guard foot hip,15065
21112,guard foot,15064
21113,guard fight strikes,15063
21114,guard fight,15062
21115,guard favorite,15061
21116,guard fav,15060
21117,guard fabio santos,15059
21118,guard fabio,15058
21119,guard everytime,15057
21120,guard even flexible,15056
21121,guard even already,15055
21122,guard even,15054
21123,guard essential sport,15053
21124,guard essential,15052
21125,guard escape heavy,15051
21126,guard escape andre,15050
21127,guard escape,15049
21128,guard escapando da,15048
21129,guard escapando,15047
21130,guard entry warmup,15046
21131,guard entry sweep,15045
21132,guard entry half,15044
21133,guard entry easy,15043
21134,guard entry ankle,15042
21135,guard entry,15041
21136,guard entries back,15040
21137,guard entries,15039
21138,guard en español,15038
21139,guard en,15037
21140,guard emily kwok,15036
21141,guard emily,15035
21142,guard effectively,15034
21143,guard eduardo telles,15033
21144,guard eduardo,15032
21145,guard eddie bravo,15031
21146,guard eddie,15030
21147,guard easy way,15029
21148,guard easy,15028
21149,guard easier,15027
21150,guard dvd set,15026
21151,guard dvd,15025
21152,guard duck back,15024
21153,guard duck,15023
21154,guard drills underhook,15022
21155,guard drills sweep,15021
21156,guard drills rehan,15020
21157,guard drills entries,15019
21158,guard drills,15018
21159,guard drill sweep,15017
21160,guard drill,15016
21161,guard discussion strategies,15015
21162,guard discussion,15014
21163,guard dimitrius souza,15013
21164,guard dimitrius,15012
21165,guard details missing,15011
21166,guard details every,15010
21167,guard details,15009
21168,guard defense sweep,15008
21169,guard defense stalling,15007
21170,guard defense sargento,15006
21171,guard defense push,15005
21172,guard defense knee,15004
21173,guard defense defense,15003
21174,guard defense back,15002
21175,guard defense,15001
21176,guard defence,15000
21177,guard deep half,14999
21178,guard deep,14998
21179,guard darce passes,14997
21180,guard darce,14996
21181,guard dante leon,14995
21182,guard dante,14994
21183,guard dan mccarthy,14993
21184,guard dan,14992
21185,guard damian hirtz,14991
21186,guard damian,14990
21187,guard cutting armlock,14989
21188,guard cutting,14988
21189,guard cross collar,14987
21190,guard cross,14986
21191,guard crab ride,14985
21192,guard crab,14984
21193,guard counters defenses,14983
21194,guard counters,14982
21195,guard counter cross,14981
21196,guard counter,14980
21197,guard converted single,14979
21198,guard converted,14978
21199,guard controlling distance,14977
21200,guard controlling,14976
21201,guard control posture,14975
21202,guard control bottom,14974
21203,guard control,14973
21204,guard continued,14972
21205,guard concepts drills,14971
21206,guard concepts,14970
21207,guard concept regain,14969
21208,guard concept,14968
21209,guard competition,14967
21210,guard common errors,14966
21211,guard common,14965
21212,guard combat base,14964
21213,guard combat,14963
21214,guard collect two,14962
21215,guard collect,14961
21216,guard collar choke,14960
21217,guard collar,14959
21218,guard closed guard,14958
21219,guard closed,14957
21220,guard clock choke,14956
21221,guard clock,14955
